<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.07	18:07:00	1.07593	1.07594	1.07567	1.07569	126	0	0
2024.02.07	18:08:00	1.07568	1.07598	1.07562	1.07596	140	0	0
2024.02.07	18:09:00	1.07597	1.07613	1.07592	1.07605	84	0	0
2024.02.07	18:10:00	1.07607	1.07626	1.07606	1.07621	63	0	0
2024.02.07	18:11:00	1.07621	1.07637	1.07619	1.07634	118	0	0
2024.02.07	18:12:00	1.07635	1.07647	1.07626	1.07626	81	0	0
2024.02.07	18:13:00	1.07626	1.07634	1.07625	1.07632	39	0	0
2024.02.07	18:14:00	1.07633	1.07645	1.07630	1.07641	90	0	0
2024.02.07	18:15:00	1.07642	1.07645	1.07629	1.07629	65	0	0
2024.02.07	18:16:00	1.07629	1.07651	1.07628	1.07651	37	0	0
2024.02.07	18:17:00	1.07651	1.07654	1.07626	1.07626	76	0	0
2024.02.07	18:18:00	1.07626	1.07626	1.07586	1.07607	124	0	0
2024.02.07	18:19:00	1.07608	1.07615	1.07603	1.07604	69	0	0
2024.02.07	18:20:00	1.07604	1.07606	1.07590	1.07596	94	0	0
2024.02.07	18:21:00	1.07596	1.07598	1.07573	1.07579	78	0	0
2024.02.07	18:22:00	1.07580	1.07596	1.07580	1.07595	78	0	0
2024.02.07	18:23:00	1.07595	1.07605	1.07589	1.07603	88	0	0
2024.02.07	18:24:00	1.07604	1.07605	1.07595	1.07601	48	0	0
2024.02.07	18:25:00	1.07601	1.07607	1.07595	1.07601	50	0	0
2024.02.07	18:26:00	1.07601	1.07614	1.07600	1.07614	54	0	0
2024.02.07	18:27:00	1.07615	1.07623	1.07615	1.07622	44	0	0
2024.02.07	18:28:00	1.07623	1.07639	1.07620	1.07634	52	0	0
2024.02.07	18:29:00	1.07634	1.07647	1.07634	1.07644	64	0	0
2024.02.07	18:30:00	1.07644	1.07664	1.07644	1.07663	85	0	0
2024.02.07	18:31:00	1.07663	1.07667	1.07658	1.07666	72	0	0
2024.02.07	18:32:00	1.07667	1.07667	1.07654	1.07662	73	0	0
2024.02.07	18:33:00	1.07662	1.07665	1.07644	1.07653	121	0	0
2024.02.07	18:34:00	1.07654	1.07661	1.07647	1.07656	75	0	0
2024.02.07	18:35:00	1.07657	1.07666	1.07649	1.07653	107	0	0
2024.02.07	18:36:00	1.07653	1.07661	1.07648	1.07651	60	0	0
2024.02.07	18:37:00	1.07652	1.07671	1.07652	1.07671	62	0	0
2024.02.07	18:38:00	1.07671	1.07676	1.07667	1.07667	71	0	0
2024.02.07	18:39:00	1.07667	1.07669	1.07656	1.07665	72	0	0
2024.02.07	18:40:00	1.07665	1.07676	1.07662	1.07675	51	0	0
2024.02.07	18:41:00	1.07675	1.07677	1.07660	1.07666	67	0	0
2024.02.07	18:42:00	1.07665	1.07668	1.07658	1.07668	82	0	0
2024.02.07	18:43:00	1.07670	1.07674	1.07663	1.07664	66	0	0
2024.02.07	18:44:00	1.07663	1.07669	1.07663	1.07668	62	0	0
2024.02.07	18:45:00	1.07667	1.07668	1.07662	1.07662	60	0	0
2024.02.07	18:46:00	1.07663	1.07676	1.07663	1.07673	44	0	1
2024.02.07	18:47:00	1.07673	1.07683	1.07668	1.07682	90	0	0
2024.02.07	18:48:00	1.07682	1.07693	1.07664	1.07675	124	0	0
2024.02.07	18:49:00	1.07676	1.07693	1.07675	1.07686	110	0	0
2024.02.07	18:50:00	1.07687	1.07690	1.07676	1.07685	102	0	0
2024.02.07	18:51:00	1.07685	1.07694	1.07680	1.07692	88	0	0
2024.02.07	18:52:00	1.07693	1.07697	1.07688	1.07690	75	0	0
2024.02.07	18:53:00	1.07689	1.07697	1.07688	1.07696	59	0	0
2024.02.07	18:54:00	1.07696	1.07697	1.07693	1.07697	71	0	0
2024.02.07	18:55:00	1.07697	1.07698	1.07693	1.07696	85	0	0
2024.02.07	18:56:00	1.07695	1.07712	1.07693	1.07693	131	0	0
2024.02.07	18:57:00	1.07694	1.07695	1.07673	1.07678	83	0	0
2024.02.07	18:58:00	1.07677	1.07680	1.07668	1.07670	101	0	0
2024.02.07	18:59:00	1.07671	1.07679	1.07666	1.07677	113	0	0
2024.02.07	19:00:00	1.07677	1.07680	1.07667	1.07668	70	0	0
2024.02.07	19:01:00	1.07668	1.07668	1.07637	1.07639	97	0	0
2024.02.07	19:02:00	1.07640	1.07646	1.07626	1.07627	70	0	0
2024.02.07	19:03:00	1.07628	1.07640	1.07626	1.07628	86	0	0
2024.02.07	19:04:00	1.07627	1.07627	1.07615	1.07619	93	0	0
2024.02.07	19:05:00	1.07620	1.07620	1.07607	1.07609	57	0	0
2024.02.07	19:06:00	1.07608	1.07618	1.07603	1.07614	94	0	0
2024.02.07	19:07:00	1.07615	1.07627	1.07611	1.07623	69	0	0
2024.02.07	19:08:00	1.07622	1.07642	1.07622	1.07638	64	0	0
2024.02.07	19:09:00	1.07637	1.07650	1.07633	1.07650	53	0	0
2024.02.07	19:10:00	1.07649	1.07650	1.07637	1.07641	39	0	0
2024.02.07	19:11:00	1.07641	1.07645	1.07625	1.07625	63	0	0
2024.02.07	19:12:00	1.07625	1.07640	1.07625	1.07635	63	0	0
2024.02.07	19:13:00	1.07635	1.07640	1.07633	1.07638	73	0	0
2024.02.07	19:14:00	1.07639	1.07641	1.07632	1.07641	40	0	0
2024.02.07	19:15:00	1.07641	1.07651	1.07637	1.07651	66	0	0
2024.02.07	19:16:00	1.07650	1.07652	1.07642	1.07644	64	0	0
2024.02.07	19:17:00	1.07644	1.07657	1.07643	1.07649	63	0	0
2024.02.07	19:18:00	1.07649	1.07657	1.07644	1.07644	50	0	0
2024.02.07	19:19:00	1.07645	1.07645	1.07624	1.07624	66	0	0
2024.02.07	19:20:00	1.07625	1.07628	1.07613	1.07613	74	0	0
2024.02.07	19:21:00	1.07613	1.07614	1.07604	1.07610	54	0	0
2024.02.07	19:22:00	1.07611	1.07611	1.07597	1.07610	53	0	0
2024.02.07	19:23:00	1.07610	1.07611	1.07601	1.07602	61	0	0
2024.02.07	19:24:00	1.07602	1.07609	1.07597	1.07599	50	0	0
2024.02.07	19:25:00	1.07598	1.07622	1.07595	1.07618	61	0	0
2024.02.07	19:26:00	1.07619	1.07626	1.07618	1.07620	40	0	0
2024.02.07	19:27:00	1.07620	1.07623	1.07619	1.07621	28	0	0
2024.02.07	19:28:00	1.07622	1.07627	1.07618	1.07620	61	0	0
2024.02.07	19:29:00	1.07620	1.07621	1.07617	1.07620	35	0	0
2024.02.07	19:30:00	1.07619	1.07621	1.07610	1.07612	79	0	0
2024.02.07	19:31:00	1.07611	1.07626	1.07610	1.07625	46	0	0
2024.02.07	19:32:00	1.07625	1.07631	1.07614	1.07616	68	0	0
2024.02.07	19:33:00	1.07616	1.07617	1.07606	1.07611	49	0	0
2024.02.07	19:34:00	1.07612	1.07620	1.07611	1.07618	46	0	0
2024.02.07	19:35:00	1.07618	1.07619	1.07594	1.07606	85	0	0
2024.02.07	19:36:00	1.07606	1.07622	1.07604	1.07616	57	0	0
2024.02.07	19:37:00	1.07616	1.07620	1.07612	1.07614	48	0	0
2024.02.07	19:38:00	1.07613	1.07621	1.07606	1.07611	85	0	0
2024.02.07	19:39:00	1.07612	1.07628	1.07611	1.07625	51	0	0
2024.02.07	19:40:00	1.07625	1.07632	1.07623	1.07632	48	0	0
2024.02.07	19:41:00	1.07631	1.07634	1.07624	1.07634	68	0	0
2024.02.07	19:42:00	1.07635	1.07636	1.07627	1.07634	50	0	0
2024.02.07	19:43:00	1.07634	1.07634	1.07627	1.07633	31	0	0
2024.02.07	19:44:00	1.07633	1.07634	1.07631	1.07633	19	0	0
2024.02.07	19:45:00	1.07633	1.07640	1.07633	1.07636	22	0	0
2024.02.07	19:46:00	1.07636	1.07638	1.07631	1.07634	23	0	0
2024.02.07	19:47:00	1.07634	1.07642	1.07632	1.07638	38	0	0
2024.02.07	19:48:00	1.07637	1.07637	1.07628	1.07632	25	0	0
2024.02.07	19:49:00	1.07632	1.07634	1.07629	1.07634	22	0	0
2024.02.07	19:50:00	1.07634	1.07645	1.07630	1.07635	50	0	0
2024.02.07	19:51:00	1.07636	1.07638	1.07629	1.07631	34	0	0
2024.02.07	19:52:00	1.07631	1.07637	1.07627	1.07632	51	0	0
2024.02.07	19:53:00	1.07632	1.07633	1.07628	1.07630	26	0	0
2024.02.07	19:54:00	1.07630	1.07638	1.07629	1.07634	33	0	0
2024.02.07	19:55:00	1.07635	1.07642	1.07635	1.07642	50	0	0
2024.02.07	19:56:00	1.07642	1.07647	1.07638	1.07647	26	0	0
2024.02.07	19:57:00	1.07646	1.07647	1.07627	1.07635	64	0	0
2024.02.07	19:58:00	1.07633	1.07641	1.07629	1.07634	61	0	0
2024.02.07	19:59:00	1.07634	1.07649	1.07633	1.07648	106	0	0
2024.02.07	20:00:00	1.07647	1.07657	1.07645	1.07653	82	0	0
2024.02.07	20:01:00	1.07653	1.07712	1.07647	1.07692	136	0	0
2024.02.07	20:02:00	1.07691	1.07697	1.07648	1.07658	182	0	0
2024.02.07	20:03:00	1.07659	1.07669	1.07647	1.07664	177	0	0
2024.02.07	20:04:00	1.07664	1.07665	1.07646	1.07651	177	0	0
2024.02.07	20:05:00	1.07652	1.07690	1.07652	1.07690	112	0	0
2024.02.07	20:06:00	1.07691	1.07701	1.07690	1.07696	122	0	0
2024.02.07	20:07:00	1.07696	1.07700	1.07691	1.07699	67	0	0
2024.02.07	20:08:00	1.07699	1.07701	1.07684	1.07684	74	0	0
2024.02.07	20:09:00	1.07684	1.07689	1.07679	1.07689	66	0	0
2024.02.07	20:10:00	1.07688	1.07699	1.07688	1.07694	61	0	0
2024.02.07	20:11:00	1.07694	1.07713	1.07692	1.07713	100	0	0
2024.02.07	20:12:00	1.07714	1.07725	1.07713	1.07715	71	0	0
2024.02.07	20:13:00	1.07714	1.07719	1.07712	1.07713	75	0	1
2024.02.07	20:14:00	1.07714	1.07724	1.07713	1.07723	53	0	0
2024.02.07	20:15:00	1.07722	1.07725	1.07712	1.07713	45	0	0
2024.02.07	20:16:00	1.07714	1.07720	1.07713	1.07713	68	0	0
2024.02.07	20:17:00	1.07713	1.07713	1.07699	1.07704	69	0	0
2024.02.07	20:18:00	1.07703	1.07716	1.07700	1.07710	42	0	0
2024.02.07	20:19:00	1.07709	1.07725	1.07709	1.07725	51	0	0
2024.02.07	20:20:00	1.07725	1.07726	1.07717	1.07719	45	0	0
2024.02.07	20:21:00	1.07719	1.07726	1.07717	1.07721	44	0	1
2024.02.07	20:22:00	1.07720	1.07723	1.07709	1.07712	62	0	0
2024.02.07	20:23:00	1.07712	1.07715	1.07692	1.07693	68	0	0
2024.02.07	20:24:00	1.07694	1.07711	1.07694	1.07708	67	0	0
2024.02.07	20:25:00	1.07708	1.07713	1.07698	1.07709	52	0	0
2024.02.07	20:26:00	1.07709	1.07724	1.07704	1.07721	53	0	0
2024.02.07	20:27:00	1.07722	1.07727	1.07717	1.07718	41	0	0
2024.02.07	20:28:00	1.07718	1.07736	1.07718	1.07736	45	0	0
2024.02.07	20:29:00	1.07735	1.07735	1.07724	1.07734	32	0	0
2024.02.07	20:30:00	1.07734	1.07735	1.07724	1.07730	57	0	0
2024.02.07	20:31:00	1.07729	1.07737	1.07729	1.07732	54	0	0
2024.02.07	20:32:00	1.07731	1.07736	1.07721	1.07722	94	0	0
2024.02.07	20:33:00	1.07721	1.07724	1.07711	1.07713	58	0	0
2024.02.07	20:34:00	1.07713	1.07713	1.07706	1.07712	36	0	0
2024.02.07	20:35:00	1.07712	1.07712	1.07701	1.07702	49	0	0
2024.02.07	20:36:00	1.07703	1.07712	1.07702	1.07705	32	0	0
2024.02.07	20:37:00	1.07705	1.07711	1.07703	1.07709	78	0	0
2024.02.07	20:38:00	1.07708	1.07710	1.07696	1.07699	83	0	0
2024.02.07	20:39:00	1.07700	1.07718	1.07698	1.07717	71	0	0
2024.02.07	20:40:00	1.07717	1.07721	1.07700	1.07700	45	0	0
2024.02.07	20:41:00	1.07699	1.07702	1.07683	1.07684	48	0	0
2024.02.07	20:42:00	1.07684	1.07690	1.07681	1.07688	63	0	0
2024.02.07	20:43:00	1.07689	1.07690	1.07678	1.07685	102	0	0
2024.02.07	20:44:00	1.07686	1.07690	1.07671	1.07673	92	0	0
2024.02.07	20:45:00	1.07672	1.07676	1.07660	1.07661	92	0	0
2024.02.07	20:46:00	1.07662	1.07668	1.07662	1.07667	94	0	0
2024.02.07	20:47:00	1.07669	1.07673	1.07663	1.07665	78	0	0
2024.02.07	20:48:00	1.07664	1.07676	1.07664	1.07675	84	0	0
2024.02.07	20:49:00	1.07676	1.07685	1.07666	1.07682	84	0	0
2024.02.07	20:50:00	1.07682	1.07687	1.07682	1.07685	46	0	1
2024.02.07	20:51:00	1.07684	1.07695	1.07682	1.07695	36	0	0
2024.02.07	20:52:00	1.07695	1.07699	1.07693	1.07698	50	0	0
2024.02.07	20:53:00	1.07698	1.07705	1.07693	1.07702	59	0	0
2024.02.07	20:54:00	1.07700	1.07705	1.07693	1.07693	36	0	0
2024.02.07	20:55:00	1.07693	1.07701	1.07691	1.07700	49	0	0
2024.02.07	20:56:00	1.07701	1.07712	1.07700	1.07706	74	0	0
2024.02.07	20:57:00	1.07707	1.07708	1.07698	1.07701	85	0	0
2024.02.07	20:58:00	1.07700	1.07707	1.07699	1.07705	90	0	0
2024.02.07	20:59:00	1.07705	1.07713	1.07705	1.07710	68	0	0
2024.02.07	21:00:00	1.07711	1.07713	1.07707	1.07709	54	0	1
2024.02.07	21:01:00	1.07709	1.07714	1.07703	1.07705	45	0	0
2024.02.07	21:02:00	1.07704	1.07710	1.07703	1.07708	37	0	0
2024.02.07	21:03:00	1.07707	1.07709	1.07699	1.07709	37	0	0
2024.02.07	21:04:00	1.07709	1.07714	1.07709	1.07710	15	0	0
2024.02.07	21:05:00	1.07710	1.07711	1.07708	1.07711	20	0	0
2024.02.07	21:06:00	1.07712	1.07723	1.07712	1.07721	43	0	0
2024.02.07	21:07:00	1.07721	1.07732	1.07720	1.07728	37	0	0
2024.02.07	21:08:00	1.07729	1.07734	1.07722	1.07730	54	0	0
2024.02.07	21:09:00	1.07729	1.07730	1.07724	1.07729	28	0	0
2024.02.07	21:10:00	1.07729	1.07732	1.07720	1.07722	44	0	0
2024.02.07	21:11:00	1.07722	1.07735	1.07720	1.07734	48	0	0
2024.02.07	21:12:00	1.07734	1.07738	1.07732	1.07738	28	0	0
2024.02.07	21:13:00	1.07739	1.07741	1.07731	1.07731	36	0	1
2024.02.07	21:14:00	1.07731	1.07732	1.07724	1.07727	47	0	0
2024.02.07	21:15:00	1.07727	1.07733	1.07723	1.07729	83	0	0
2024.02.07	21:16:00	1.07728	1.07730	1.07712	1.07713	67	0	0
2024.02.07	21:17:00	1.07713	1.07716	1.07705	1.07707	54	0	0
2024.02.07	21:18:00	1.07707	1.07718	1.07705	1.07714	64	0	0
2024.02.07	21:19:00	1.07715	1.07715	1.07703	1.07706	65	0	0
2024.02.07	21:20:00	1.07705	1.07711	1.07703	1.07710	50	0	0
2024.02.07	21:21:00	1.07709	1.07718	1.07709	1.07718	34	0	1
2024.02.07	21:22:00	1.07718	1.07720	1.07711	1.07713	24	0	0
2024.02.07	21:23:00	1.07713	1.07719	1.07713	1.07719	28	0	0
2024.02.07	21:24:00	1.07718	1.07722	1.07716	1.07721	24	0	0
2024.02.07	21:25:00	1.07721	1.07724	1.07720	1.07723	24	0	0
2024.02.07	21:26:00	1.07724	1.07730	1.07720	1.07729	25	0	0
2024.02.07	21:27:00	1.07729	1.07731	1.07727	1.07728	25	0	0
2024.02.07	21:28:00	1.07728	1.07728	1.07719	1.07720	44	0	0
2024.02.07	21:29:00	1.07720	1.07730	1.07719	1.07730	45	0	0
2024.02.07	21:30:00	1.07730	1.07735	1.07729	1.07734	37	0	0
2024.02.07	21:31:00	1.07734	1.07735	1.07728	1.07734	43	0	1
2024.02.07	21:32:00	1.07734	1.07735	1.07725	1.07725	41	0	0
2024.02.07	21:33:00	1.07725	1.07732	1.07724	1.07730	29	0	0
2024.02.07	21:34:00	1.07730	1.07740	1.07729	1.07739	38	0	0
2024.02.07	21:35:00	1.07739	1.07742	1.07737	1.07738	51	0	0
2024.02.07	21:36:00	1.07739	1.07739	1.07731	1.07733	34	0	0
2024.02.07	21:37:00	1.07733	1.07741	1.07731	1.07740	19	0	0
2024.02.07	21:38:00	1.07741	1.07744	1.07739	1.07744	31	0	0
2024.02.07	21:39:00	1.07744	1.07745	1.07738	1.07740	40	0	0
2024.02.07	21:40:00	1.07740	1.07745	1.07739	1.07745	27	0	0
2024.02.07	21:41:00	1.07744	1.07747	1.07742	1.07747	34	0	1
2024.02.07	21:42:00	1.07746	1.07751	1.07743	1.07748	52	0	1
2024.02.07	21:43:00	1.07748	1.07750	1.07747	1.07750	43	0	0
2024.02.07	21:44:00	1.07751	1.07754	1.07747	1.07748	28	0	0
2024.02.07	21:45:00	1.07749	1.07750	1.07740	1.07746	63	0	0
2024.02.07	21:46:00	1.07745	1.07752	1.07744	1.07749	61	0	0
2024.02.07	21:47:00	1.07750	1.07752	1.07745	1.07749	86	0	0
2024.02.07	21:48:00	1.07749	1.07751	1.07737	1.07739	47	0	0
2024.02.07	21:49:00	1.07740	1.07741	1.07734	1.07736	65	0	0
2024.02.07	21:50:00	1.07736	1.07736	1.07723	1.07723	89	0	0
2024.02.07	21:51:00	1.07724	1.07730	1.07722	1.07726	91	0	0
2024.02.07	21:52:00	1.07727	1.07732	1.07724	1.07726	85	0	0
2024.02.07	21:53:00	1.07725	1.07726	1.07723	1.07726	44	0	0
2024.02.07	21:54:00	1.07725	1.07731	1.07724	1.07729	50	0	0
2024.02.07	21:55:00	1.07728	1.07728	1.07721	1.07723	58	0	0
2024.02.07	21:56:00	1.07724	1.07725	1.07714	1.07714	24	0	0
2024.02.07	21:57:00	1.07713	1.07716	1.07711	1.07715	39	0	0
2024.02.07	21:58:00	1.07715	1.07720	1.07713	1.07720	35	0	0
2024.02.07	21:59:00	1.07720	1.07724	1.07719	1.07719	50	0	0
2024.02.07	22:00:00	1.07720	1.07732	1.07719	1.07732	69	0	0
2024.02.07	22:01:00	1.07733	1.07738	1.07730	1.07738	45	0	0
2024.02.07	22:02:00	1.07737	1.07743	1.07731	1.07736	61	0	0
2024.02.07	22:03:00	1.07736	1.07741	1.07734	1.07740	30	0	0
2024.02.07	22:04:00	1.07739	1.07739	1.07732	1.07739	66	0	0
2024.02.07	22:05:00	1.07739	1.07739	1.07735	1.07737	52	0	0
2024.02.07	22:06:00	1.07738	1.07738	1.07725	1.07727	35	0	0
2024.02.07	22:07:00	1.07727	1.07728	1.07717	1.07720	25	0	0
2024.02.07	22:08:00	1.07720	1.07726	1.07719	1.07725	26	0	0
2024.02.07	22:09:00	1.07724	1.07727	1.07721	1.07723	45	0	0
2024.02.07	22:10:00	1.07723	1.07724	1.07714	1.07715	21	0	0
2024.02.07	22:11:00	1.07716	1.07723	1.07715	1.07720	44	0	0
2024.02.07	22:12:00	1.07719	1.07721	1.07715	1.07720	36	0	0
2024.02.07	22:13:00	1.07719	1.07719	1.07710	1.07710	26	0	0
2024.02.07	22:14:00	1.07710	1.07719	1.07710	1.07719	13	0	0
2024.02.07	22:15:00	1.07718	1.07730	1.07715	1.07729	21	0	0
2024.02.07	22:16:00	1.07729	1.07734	1.07720	1.07729	59	0	0
2024.02.07	22:17:00	1.07728	1.07730	1.07724	1.07729	16	0	1
2024.02.07	22:18:00	1.07729	1.07730	1.07724	1.07726	39	0	0
2024.02.07	22:19:00	1.07726	1.07727	1.07715	1.07715	51	0	0
2024.02.07	22:20:00	1.07714	1.07717	1.07710	1.07716	26	0	0
2024.02.07	22:21:00	1.07714	1.07722	1.07714	1.07722	48	0	0
2024.02.07	22:22:00	1.07723	1.07727	1.07721	1.07724	17	0	1
2024.02.07	22:23:00	1.07725	1.07726	1.07719	1.07720	24	0	1
2024.02.07	22:24:00	1.07720	1.07724	1.07717	1.07724	16	0	1
2024.02.07	22:25:00	1.07724	1.07725	1.07718	1.07724	17	0	0
2024.02.07	22:26:00	1.07724	1.07724	1.07717	1.07718	35	0	0
2024.02.07	22:27:00	1.07717	1.07719	1.07714	1.07715	37	0	0
2024.02.07	22:28:00	1.07716	1.07720	1.07716	1.07719	15	0	1
2024.02.07	22:29:00	1.07719	1.07721	1.07716	1.07718	33	0	0
2024.02.07	22:30:00	1.07717	1.07720	1.07715	1.07718	31	0	0
2024.02.07	22:31:00	1.07718	1.07719	1.07713	1.07718	54	0	0
2024.02.07	22:32:00	1.07717	1.07725	1.07709	1.07724	65	0	0
2024.02.07	22:33:00	1.07725	1.07735	1.07719	1.07734	53	0	0
2024.02.07	22:34:00	1.07734	1.07737	1.07729	1.07730	51	0	0
2024.02.07	22:35:00	1.07729	1.07730	1.07711	1.07716	107	0	0
2024.02.07	22:36:00	1.07717	1.07722	1.07715	1.07719	82	0	0
2024.02.07	22:37:00	1.07720	1.07728	1.07718	1.07727	78	0	0
2024.02.07	22:38:00	1.07726	1.07735	1.07725	1.07734	30	0	0
2024.02.07	22:39:00	1.07735	1.07735	1.07728	1.07728	40	0	0
2024.02.07	22:40:00	1.07728	1.07734	1.07728	1.07731	27	0	0
2024.02.07	22:41:00	1.07731	1.07732	1.07729	1.07729	19	0	0
2024.02.07	22:42:00	1.07729	1.07730	1.07722	1.07722	19	0	0
2024.02.07	22:43:00	1.07722	1.07723	1.07710	1.07716	77	0	0
2024.02.07	22:44:00	1.07715	1.07721	1.07714	1.07721	52	0	0
2024.02.07	22:45:00	1.07720	1.07722	1.07715	1.07718	49	0	0
2024.02.07	22:46:00	1.07717	1.07718	1.07714	1.07717	61	0	0
2024.02.07	22:47:00	1.07718	1.07718	1.07710	1.07711	36	0	0
2024.02.07	22:48:00	1.07712	1.07713	1.07709	1.07710	27	0	0
2024.02.07	22:49:00	1.07711	1.07712	1.07709	1.07712	76	0	0
2024.02.07	22:50:00	1.07711	1.07726	1.07711	1.07726	28	0	0
2024.02.07	22:51:00	1.07726	1.07726	1.07710	1.07717	34	0	0
2024.02.07	22:52:00	1.07716	1.07721	1.07714	1.07719	25	0	0
2024.02.07	22:53:00	1.07721	1.07723	1.07719	1.07720	27	0	0
2024.02.07	22:54:00	1.07721	1.07722	1.07715	1.07718	37	0	0
2024.02.07	22:55:00	1.07718	1.07722	1.07715	1.07717	77	0	0
2024.02.07	22:56:00	1.07718	1.07721	1.07715	1.07717	56	0	0
2024.02.07	22:57:00	1.07718	1.07728	1.07715	1.07727	75	0	0
2024.02.07	22:58:00	1.07728	1.07734	1.07728	1.07733	55	0	0
2024.02.07	22:59:00	1.07733	1.07734	1.07726	1.07726	16	0	1
2024.02.07	23:00:00	1.07727	1.07731	1.07726	1.07730	10	0	1
2024.02.07	23:01:00	1.07730	1.07732	1.07730	1.07731	6	0	1
2024.02.07	23:02:00	1.07731	1.07741	1.07730	1.07736	18	0	1
2024.02.07	23:03:00	1.07736	1.07739	1.07736	1.07739	6	0	1
2024.02.07	23:04:00	1.07739	1.07744	1.07739	1.07744	6	0	1
2024.02.07	23:05:00	1.07744	1.07744	1.07735	1.07739	14	0	1
2024.02.07	23:06:00	1.07739	1.07739	1.07737	1.07738	6	0	1
2024.02.07	23:07:00	1.07738	1.07739	1.07734	1.07739	10	0	1
2024.02.07	23:08:00	1.07740	1.07742	1.07740	1.07740	5	0	1
2024.02.07	23:09:00	1.07740	1.07740	1.07738	1.07738	7	0	1
2024.02.07	23:10:00	1.07738	1.07740	1.07738	1.07740	3	0	1
2024.02.07	23:11:00	1.07740	1.07740	1.07738	1.07739	4	0	1
2024.02.07	23:12:00	1.07740	1.07740	1.07738	1.07738	5	0	1
2024.02.07	23:13:00	1.07738	1.07738	1.07735	1.07735	4	0	1
2024.02.07	23:14:00	1.07735	1.07739	1.07735	1.07739	7	0	0
2024.02.07	23:15:00	1.07740	1.07741	1.07740	1.07740	5	0	0
2024.02.07	23:16:00	1.07740	1.07740	1.07738	1.07738	9	0	2
2024.02.07	23:17:00	1.07737	1.07737	1.07729	1.07731	10	0	1
2024.02.07	23:18:00	1.07731	1.07734	1.07731	1.07732	10	0	1
2024.02.07	23:19:00	1.07732	1.07732	1.07728	1.07729	5	0	1
2024.02.07	23:20:00	1.07729	1.07730	1.07727	1.07730	6	0	2
2024.02.07	23:21:00	1.07729	1.07730	1.07728	1.07728	4	0	2
2024.02.07	23:22:00	1.07729	1.07729	1.07726	1.07729	7	0	0
2024.02.07	23:23:00	1.07729	1.07729	1.07728	1.07728	2	0	2
2024.02.07	23:24:00	1.07728	1.07728	1.07727	1.07728	3	0	2
2024.02.07	23:25:00	1.07728	1.07729	1.07725	1.07729	8	0	0
2024.02.07	23:26:00	1.07730	1.07732	1.07730	1.07730	5	0	1
2024.02.07	23:27:00	1.07730	1.07731	1.07729	1.07730	5	0	1
2024.02.07	23:28:00	1.07730	1.07732	1.07728	1.07730	9	0	1
2024.02.07	23:29:00	1.07730	1.07730	1.07724	1.07724	13	0	1
2024.02.07	23:30:00	1.07724	1.07726	1.07723	1.07726	7	0	1
2024.02.07	23:31:00	1.07727	1.07735	1.07727	1.07735	11	0	1
2024.02.07	23:32:00	1.07735	1.07741	1.07735	1.07741	9	0	1
2024.02.07	23:33:00	1.07741	1.07743	1.07741	1.07743	9	0	0
2024.02.07	23:34:00	1.07743	1.07747	1.07743	1.07746	6	0	1
2024.02.07	23:35:00	1.07746	1.07746	1.07741	1.07741	6	0	1
2024.02.07	23:36:00	1.07741	1.07741	1.07740	1.07740	2	0	1
2024.02.07	23:37:00	1.07741	1.07741	1.07739	1.07739	11	0	0
2024.02.07	23:38:00	1.07739	1.07739	1.07730	1.07730	12	0	1
2024.02.07	23:39:00	1.07731	1.07731	1.07726	1.07726	44	0	0
2024.02.07	23:40:00	1.07726	1.07730	1.07726	1.07727	8	0	1
2024.02.07	23:41:00	1.07726	1.07728	1.07726	1.07728	9	0	1
2024.02.07	23:42:00	1.07728	1.07729	1.07727	1.07729	4	0	1
2024.02.07	23:43:00	1.07730	1.07731	1.07720	1.07720	17	0	0
2024.02.07	23:44:00	1.07719	1.07719	1.07717	1.07719	7	0	0
2024.02.07	23:45:00	1.07719	1.07719	1.07719	1.07719	1	0	1
2024.02.07	23:46:00	1.07719	1.07720	1.07718	1.07718	4	0	1
2024.02.07	23:47:00	1.07719	1.07721	1.07718	1.07718	8	0	0
2024.02.07	23:48:00	1.07718	1.07720	1.07717	1.07720	11	0	1
2024.02.07	23:49:00	1.07720	1.07723	1.07720	1.07721	12	0	0
2024.02.07	23:50:00	1.07720	1.07721	1.07719	1.07720	7	0	1
2024.02.07	23:51:00	1.07720	1.07720	1.07719	1.07720	3	0	1
2024.02.07	23:52:00	1.07720	1.07728	1.07719	1.07725	28	0	0
2024.02.07	23:53:00	1.07726	1.07729	1.07725	1.07729	18	0	1
2024.02.07	23:54:00	1.07728	1.07735	1.07728	1.07734	14	0	0
2024.02.07	23:55:00	1.07734	1.07734	1.07734	1.07734	1	0	3
2024.02.08	00:05:00	1.07728	1.07728	1.07704	1.07710	18	0	11
2024.02.08	00:06:00	1.07707	1.07707	1.07700	1.07700	5	0	33
2024.02.08	00:07:00	1.07700	1.07700	1.07700	1.07700	1	0	30
2024.02.08	00:08:00	1.07700	1.07700	1.07698	1.07698	2	0	31
2024.02.08	00:09:00	1.07699	1.07700	1.07699	1.07700	2	0	31
2024.02.08	00:10:00	1.07700	1.07700	1.07694	1.07694	10	0	33
2024.02.08	00:11:00	1.07691	1.07695	1.07689	1.07694	18	0	35
2024.02.08	00:12:00	1.07696	1.07700	1.07696	1.07700	5	0	29
